,compound_id,smiles,pLC50,MolLogP,LabuteASA,ExactMolWt,MolWt,HeavyAtomMolWt,MolMR,Chi0v,Chi0,HeavyAtomCount,toxicity_category,toxicity_numeric
90,Compound 91,Nc1c(Cl)c(Cl)cc(Cl)c1Cl,5.932,3.8824,83.98435872403637,228.901959816,230.909,227.885,50.894400000000005,8.190274214489978,8.593858127134677,11,Highly toxic,4
319,Compound 320,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,5.788,5.599500000000002,141.52894644095858,367.909603308,370.49,361.4179999999999,86.1928,13.735482844155378,14.966255326250886,20,Highly toxic,4
154,Compound 155,CCCCOC(=O)c1ccc(C(=O)OCCCC)cc1,5.674,3.600400000000003,119.63095892256436,278.151809184,278.348,256.172,76.82300000000005,12.185034925733245,14.794682450997078,20,Highly toxic,4
200,Compound 201,CCCCCCCCCCN,5.184,3.0858000000000017,71.36362075441176,157.183049736,157.301,134.11699999999996,51.66440000000004,7.941311299868554,8.36396103067893,11,Highly toxic,4
327,Compound 328,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,5.752,4.0058,83.43870177921967,229.885975404,231.893,229.877,48.146800000000006,8.06013754080031,8.593858127134677,11,Highly toxic,4
367,Compound 368,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,5.29,3.7114,88.23293553141569,245.880890024,247.892,245.876,49.81160000000001,8.430000867110643,9.464101615137755,12,Highly toxic,4
45,Compound 46,Oc1c(I)cc(I)cc1I,5.591,3.2060000000000004,100.01115123482388,471.7318087160001,471.801,468.777,66.2578,11.208302426435855,7.723614639131599,10,Highly toxic,4
16,Compound 17,CCCCCCCCCCC(C)=O,5.194,4.106200000000004,82.91513638623601,184.182715388,184.323,160.13099999999997,57.90800000000005,9.272209321142793,9.941311299868556,13,Highly toxic,4
60,Compound 61,COc1cccc(C=O)c1O,5.2811,1.2133,64.23058843003683,152.047344116,152.14899999999997,144.08499999999998,40.046300000000016,6.073111253186188,8.267584713501616,11,Highly toxic,4
45,Compound 46,Oc1c(I)cc(I)cc1I,5.591,3.2060000000000004,100.01115123482388,471.7318087160001,471.801,468.777,66.2578,11.208302426435855,7.723614639131599,10,Highly toxic,4
299,Compound 300,BrC(Br)c1ccccc1C(Br)Br,5.985,5.263400000000002,105.6314777708556,417.720298592,421.752,415.704,67.63200000000002,12.31994566363348,9.137828201504696,12,Highly toxic,4
211,Compound 212,CCCCCCCCOc1ccccc1NC(C)=O,5.767,4.384300000000003,115.90575377662176,263.18852904,263.38100000000003,238.18099999999995,79.61670000000005,12.075645125992065,13.924438962994,19,Highly toxic,4
290,Compound 291,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,5.352,4.0058,83.43870177921967,229.885975404,231.893,229.877,48.14680000000001,8.06013754080031,8.593858127134677,11,Highly toxic,4
315,Compound 316,O=Cc1c(F)c(F)c(F)c(F)c1F,5.251,2.1946000000000003,68.78554434856851,195.994755752,196.074,195.066,31.6195,5.8754209246996245,10.171208396324303,13,Highly toxic,4
131,Compound 132,CCCCCCCCBr,5.363,3.741800000000003,67.16139343424717,192.051362644,193.128,175.99199999999996,47.17000000000003,7.913708480429765,6.949747468305834,9,Highly toxic,4
327,Compound 328,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,5.752,4.0058,83.43870177921967,229.885975404,231.893,229.877,48.146800000000006,8.06013754080031,8.593858127134677,11,Highly toxic,4
154,Compound 155,CCCCOC(=O)c1ccc(C(=O)OCCCC)cc1,5.674,3.600400000000003,119.63095892256436,278.151809184,278.348,256.172,76.82300000000005,12.185034925733245,14.794682450997078,20,Highly toxic,4
306,Compound 307,Nc1ccccc1C(=O)c1ccc(Cl)cc1,5.039,3.153200000000002,98.65811846389576,231.04509162,231.682,221.60199999999995,65.73890000000002,9.23829413219818,11.543605595440512,16,Highly toxic,4
158,Compound 159,C=CCCCCCCC=C,5.678,3.6990000000000025,64.64452399303052,138.140850576,138.254,120.10999999999996,48.09600000000003,6.811554787871632,7.656854249492381,10,Highly toxic,4
90,Compound 91,Nc1c(Cl)c(Cl)cc(Cl)c1Cl,5.932,3.8824,83.98435872403637,228.901959816,230.909,227.885,50.894400000000005,8.190274214489978,8.593858127134677,11,Highly toxic,4
154,Compound 155,CCCCOC(=O)c1ccc(C(=O)OCCCC)cc1,5.674,3.600400000000003,119.63095892256436,278.151809184,278.348,256.172,76.82300000000005,12.185034925733245,14.794682450997078,20,Highly toxic,4
259,Compound 260,Clc1cc(Cl)c(Cl)cc1Cl,5.801,4.3002,78.64446802702366,213.891060784,215.894,213.878,46.48200000000001,7.690274214489978,7.723614639131599,10,Highly toxic,4
367,Compound 368,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,5.29,3.7114,88.23293553141569,245.880890024,247.892,245.876,49.81160000000001,8.430000867110643,9.464101615137755,12,Highly toxic,4
231,Compound 232,CC(=O)CC(=O)c1ccccc1,5.169,1.8484,71.21421577717092,162.06807956,162.18799999999996,152.10799999999998,46.07050000000002,6.910354708062403,8.974691494688164,12,Highly toxic,4
193,Compound 194,CNC(=O)Oc1ccc(N(C)C)c(C)c1,5.029,1.77922,89.84087687484204,208.121177752,208.261,192.13299999999995,60.58970000000003,9.49576098399656,11.422285251880869,15,Highly toxic,4
211,Compound 212,CCCCCCCCOc1ccccc1NC(C)=O,5.767,4.384300000000003,115.90575377662176,263.18852904,263.38100000000003,238.18099999999995,79.61670000000005,12.075645125992065,13.924438962994,19,Highly toxic,4
261,Compound 262,Oc1cc(Cl)c(Cl)cc1O,5.303,2.4046000000000007,67.62640307765234,177.958834728,179.002,174.97,39.79160000000001,6.316914567434531,7.723614639131599,10,Highly toxic,4
290,Compound 291,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,5.352,4.0058,83.43870177921967,229.885975404,231.893,229.877,48.14680000000001,8.06013754080031,8.593858127134677,11,Highly toxic,4
264,Compound 265,CCCCCCCCCC(C)=O,5.055,3.716100000000002,76.5501942718394,170.167065324,170.296,148.11999999999998,53.29100000000004,8.565102539956245,9.234204518682008,12,Highly toxic,4
299,Compound 300,BrC(Br)c1ccccc1C(Br)Br,5.985,5.263400000000002,105.6314777708556,417.720298592,421.752,415.704,67.63200000000002,12.31994566363348,9.137828201504696,12,Highly toxic,4
158,Compound 159,C=CCCCCCCC=C,5.678,3.6990000000000025,64.64452399303052,138.140850576,138.254,120.10999999999996,48.09600000000003,6.811554787871632,7.656854249492381,10,Highly toxic,4
4,Compound 5,C#C[C@H](O)CCCCC,5.485,1.5608,57.08730497266109,126.104465068,126.199,112.08699999999996,38.98180000000001,5.9303412586254005,7.112884175122364,9,Highly toxic,4
264,Compound 265,CCCCCCCCCC(C)=O,5.055,3.716100000000002,76.5501942718394,170.167065324,170.296,148.11999999999998,53.29100000000004,8.565102539956245,9.234204518682008,12,Highly toxic,4
67,Compound 68,CC(C)(C)c1ccc(Oc2cccc(C=O)c2)cc1,5.837,4.588900000000004,113.58827522709473,254.130679816,254.329,236.185,77.04550000000005,11.512649003634362,13.880468888623984,19,Highly toxic,4
87,Compound 88,O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl,6.087,3.4632000000000005,97.64715324514157,269.90018955200003,271.443,270.435,54.780800000000006,9.006450879128039,11.74855866551393,15,Extremely toxic,5
322,Compound 323,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,7.287,6.609000000000002,150.26150430563968,403.849895512,406.907,400.859,89.07960000000001,14.559595024731808,15.894823035455904,21,Extremely toxic,5
190,Compound 191,CCCCCCCCc1ccc(N)cc1,6.233,4.171800000000004,93.69083073168257,205.183049736,205.345,182.161,67.93440000000004,9.836498814253964,10.932875131431278,15,Extremely toxic,5
121,Compound 122,CCO[P@@](=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,6.613,3.645100000000002,127.39170558095353,323.038115558,323.31000000000006,309.1980000000001,85.71140000000001,13.049851619140057,15.294682450997078,21,Extremely toxic,5
87,Compound 88,O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl,6.087,3.4632000000000005,97.64715324514157,269.90018955200003,271.443,270.435,54.780800000000006,9.006450879128039,11.74855866551393,15,Extremely toxic,5
190,Compound 191,CCCCCCCCc1ccc(N)cc1,6.233,4.171800000000004,93.69083073168257,205.183049736,205.345,182.161,67.93440000000004,9.836498814253964,10.932875131431278,15,Extremely toxic,5
190,Compound 191,CCCCCCCCc1ccc(N)cc1,6.233,4.171800000000004,93.69083073168257,205.183049736,205.345,182.161,67.93440000000004,9.836498814253964,10.932875131431278,15,Extremely toxic,5
49,Compound 50,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,7.751,5.1520000000000055,149.2417651062343,338.188194692,338.44700000000006,312.23900000000003,97.94400000000007,15.412461125660943,18.026733258565955,25,Extremely toxic,5
121,Compound 122,CCO[P@@](=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,6.613,3.645100000000002,127.39170558095353,323.038115558,323.31000000000006,309.1980000000001,85.71140000000001,13.049851619140057,15.294682450997078,21,Extremely toxic,5
44,Compound 45,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,6.0,4.9536,88.94773425390534,247.852088432,250.33900000000003,249.331,51.49200000000001,8.746817364328034,8.593858127134677,11,Extremely toxic,5
22,Compound 23,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,6.161,5.420300000000004,127.0745328963102,341.973857062,342.875,326.74700000000007,87.30400000000003,14.396986820948198,13.432875131431278,18,Extremely toxic,5
203,Compound 204,c1ccc(SSc2ccccc2)cc1,6.298,4.486000000000002,92.13467946264116,218.02239232,218.346,208.266,64.59800000000003,9.22299243467944,9.639981912617824,14,Extremely toxic,5
75,Compound 76,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,6.042,4.718100000000002,125.74118203040852,348.926283882,350.591,339.50300000000004,77.43200000000002,13.63158821342878,13.759148545064338,18,Extremely toxic,5
22,Compound 23,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,6.161,5.420300000000004,127.0745328963102,341.973857062,342.875,326.74700000000007,87.30400000000003,14.396986820948198,13.432875131431278,18,Extremely toxic,5
12,Compound 13,CCCCCCCCCCc1ccc(N)cc1,6.575,4.952000000000004,106.4207149604758,233.214349864,233.399,206.183,77.16840000000005,11.25071237662706,12.347088693804372,17,Extremely toxic,5
203,Compound 204,c1ccc(SSc2ccccc2)cc1,6.298,4.486000000000002,92.13467946264116,218.02239232,218.346,208.266,64.59800000000003,9.22299243467944,9.639981912617824,14,Extremely toxic,5
203,Compound 204,c1ccc(SSc2ccccc2)cc1,6.298,4.486000000000002,92.13467946264116,218.02239232,218.346,208.266,64.59800000000003,9.22299243467944,9.639981912617824,14,Extremely toxic,5
366,Compound 367,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,7.88,3.703300000000002,168.5250123387299,394.141638424,394.4230000000002,372.2470000000002,105.90450000000006,16.612261970670204,20.28372809251716,29,Extremely toxic,5
171,Compound 172,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,6.462,4.7574,88.2744686679409,257.81311608,260.76200000000006,260.76200000000006,49.17000000000001,8.803360514166089,8.309401076758503,10,Extremely toxic,5
329,Compound 330,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,6.72,5.204700000000001,111.56337489989976,483.5944251520001,488.593,487.585,66.60679999999999,13.267018656119614,9.464101615137755,12,Extremely toxic,5
322,Compound 323,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,7.287,6.609000000000002,150.26150430563968,403.849895512,406.907,400.859,89.07960000000001,14.559595024731808,15.894823035455904,21,Extremely toxic,5
322,Compound 323,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,7.287,6.609000000000002,150.26150430563968,403.849895512,406.907,400.859,89.07960000000001,14.559595024731808,15.894823035455904,21,Extremely toxic,5
203,Compound 204,c1ccc(SSc2ccccc2)cc1,6.298,4.486000000000002,92.13467946264116,218.02239232,218.346,208.266,64.59800000000003,9.22299243467944,9.639981912617824,14,Extremely toxic,5
44,Compound 45,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,6.0,4.9536,88.94773425390534,247.852088432,250.33900000000003,249.331,51.49200000000001,8.746817364328034,8.593858127134677,11,Extremely toxic,5
58,Compound 59,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,7.388,6.113300000000004,163.07268718223784,390.07894986,391.2940000000001,371.1340000000002,103.30400000000002,16.12784172090901,18.733840039752497,26,Extremely toxic,5
87,Compound 88,O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl,6.087,3.4632000000000005,97.64715324514157,269.90018955200003,271.443,270.435,54.780800000000006,9.006450879128039,11.74855866551393,15,Extremely toxic,5
163,Compound 164,c1ccc(-c2cccc(-c3ccccc3)n2)cc1,6.042,4.415600000000003,106.76523951257154,231.104799416,231.298,218.194,75.10900000000002,9.952767094965097,12.208896013370174,18,Extremely toxic,5
87,Compound 88,O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl,6.087,3.4632000000000005,97.64715324514157,269.90018955200003,271.443,270.435,54.780800000000006,9.006450879128039,11.74855866551393,15,Extremely toxic,5
49,Compound 50,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,7.751,5.1520000000000055,149.2417651062343,338.188194692,338.44700000000006,312.23900000000003,97.94400000000007,15.412461125660943,18.026733258565955,25,Extremely toxic,5
265,Compound 266,CCCCCCCCCCCCCN,6.484,4.256100000000004,90.4584470976016,199.229999928,199.38199999999995,170.14999999999995,65.51540000000006,10.062631643428196,10.485281374238571,14,Extremely toxic,5
163,Compound 164,c1ccc(-c2cccc(-c3ccccc3)n2)cc1,6.042,4.415600000000003,106.76523951257154,231.104799416,231.298,218.194,75.10900000000002,9.952767094965097,12.208896013370174,18,Extremely toxic,5
22,Compound 23,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,6.161,5.420300000000004,127.0745328963102,341.973857062,342.875,326.74700000000007,87.30400000000003,14.396986820948198,13.432875131431278,18,Extremely toxic,5
322,Compound 323,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,7.287,6.609000000000002,150.26150430563968,403.849895512,406.907,400.859,89.07960000000001,14.559595024731808,15.894823035455904,21,Extremely toxic,5
87,Compound 88,O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl,6.087,3.4632000000000005,97.64715324514157,269.90018955200003,271.443,270.435,54.780800000000006,9.006450879128039,11.74855866551393,15,Extremely toxic,5
203,Compound 204,c1ccc(SSc2ccccc2)cc1,6.298,4.486000000000002,92.13467946264116,218.02239232,218.346,208.266,64.59800000000003,9.22299243467944,9.639981912617824,14,Extremely toxic,5
121,Compound 122,CCO[P@@](=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,6.613,3.645100000000002,127.39170558095353,323.038115558,323.31000000000006,309.1980000000001,85.71140000000001,13.049851619140057,15.294682450997078,21,Extremely toxic,5
322,Compound 323,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,7.287,6.609000000000002,150.26150430563968,403.849895512,406.907,400.859,89.07960000000001,14.559595024731808,15.894823035455904,21,Extremely toxic,5
44,Compound 45,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,6.0,4.9536,88.94773425390534,247.852088432,250.33900000000003,249.331,51.49200000000001,8.746817364328034,8.593858127134677,11,Extremely toxic,5
265,Compound 266,CCCCCCCCCCCCCN,6.484,4.256100000000004,90.4584470976016,199.229999928,199.38199999999995,170.14999999999995,65.51540000000006,10.062631643428196,10.485281374238571,14,Extremely toxic,5
366,Compound 367,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,7.88,3.703300000000002,168.5250123387299,394.141638424,394.4230000000002,372.2470000000002,105.90450000000006,16.612261970670204,20.28372809251716,29,Extremely toxic,5
49,Compound 50,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,7.751,5.1520000000000055,149.2417651062343,338.188194692,338.44700000000006,312.23900000000003,97.94400000000007,15.412461125660943,18.026733258565955,25,Extremely toxic,5
121,Compound 122,CCO[P@@](=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,6.613,3.645100000000002,127.39170558095353,323.038115558,323.31000000000006,309.1980000000001,85.71140000000001,13.049851619140057,15.294682450997078,21,Extremely toxic,5
49,Compound 50,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,7.751,5.1520000000000055,149.2417651062343,338.188194692,338.44700000000006,312.23900000000003,97.94400000000007,15.412461125660943,18.026733258565955,25,Extremely toxic,5
22,Compound 23,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,6.161,5.420300000000004,127.0745328963102,341.973857062,342.875,326.74700000000007,87.30400000000003,14.396986820948198,13.432875131431278,18,Extremely toxic,5
75,Compound 76,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,6.042,4.718100000000002,125.74118203040852,348.926283882,350.591,339.50300000000004,77.43200000000002,13.63158821342878,13.759148545064338,18,Extremely toxic,5
171,Compound 172,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,6.462,4.7574,88.2744686679409,257.81311608,260.76200000000006,260.76200000000006,49.17000000000001,8.803360514166089,8.309401076758503,10,Extremely toxic,5
49,Compound 50,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,7.751,5.1520000000000055,149.2417651062343,338.188194692,338.44700000000006,312.23900000000003,97.94400000000007,15.412461125660943,18.026733258565955,25,Extremely toxic,5
203,Compound 204,c1ccc(SSc2ccccc2)cc1,6.298,4.486000000000002,92.13467946264116,218.02239232,218.346,208.266,64.59800000000003,9.22299243467944,9.639981912617824,14,Extremely toxic,5
22,Compound 23,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,6.161,5.420300000000004,127.0745328963102,341.973857062,342.875,326.74700000000007,87.30400000000003,14.396986820948198,13.432875131431278,18,Extremely toxic,5
171,Compound 172,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,6.462,4.7574,88.2744686679409,257.81311608,260.76200000000006,260.76200000000006,49.17000000000001,8.803360514166089,8.309401076758503,10,Extremely toxic,5
49,Compound 50,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,7.751,5.1520000000000055,149.2417651062343,338.188194692,338.44700000000006,312.23900000000003,97.94400000000007,15.412461125660943,18.026733258565955,25,Extremely toxic,5
265,Compound 266,CCCCCCCCCCCCCN,6.484,4.256100000000004,90.4584470976016,199.229999928,199.38199999999995,170.14999999999995,65.51540000000006,10.062631643428196,10.485281374238571,14,Extremely toxic,5
329,Compound 330,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,6.72,5.204700000000001,111.56337489989976,483.5944251520001,488.593,487.585,66.60679999999999,13.267018656119614,9.464101615137755,12,Extremely toxic,5
322,Compound 323,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,7.287,6.609000000000002,150.26150430563968,403.849895512,406.907,400.859,89.07960000000001,14.559595024731808,15.894823035455904,21,Extremely toxic,5
121,Compound 122,CCO[P@@](=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,6.613,3.645100000000002,127.39170558095353,323.038115558,323.31000000000006,309.1980000000001,85.71140000000001,13.049851619140057,15.294682450997078,21,Extremely toxic,5
265,Compound 266,CCCCCCCCCCCCCN,6.484,4.256100000000004,90.4584470976016,199.229999928,199.38199999999995,170.14999999999995,65.51540000000006,10.062631643428196,10.485281374238571,14,Extremely toxic,5
121,Compound 122,CCO[P@@](=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,6.613,3.645100000000002,127.39170558095353,323.038115558,323.31000000000006,309.1980000000001,85.71140000000001,13.049851619140057,15.294682450997078,21,Extremely toxic,5
329,Compound 330,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,6.72,5.204700000000001,111.56337489989976,483.5944251520001,488.593,487.585,66.60679999999999,13.267018656119614,9.464101615137755,12,Extremely toxic,5
258,Compound 259,CCCCCCCCCc1ccc(O)cc1,6.2,4.685300000000004,99.51011590126248,220.182715388,220.356,196.164,69.80380000000005,10.413468921750844,11.639981912617824,16,Extremely toxic,5
322,Compound 323,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,7.287,6.609000000000002,150.26150430563968,403.849895512,406.907,400.859,89.07960000000001,14.559595024731808,15.894823035455904,21,Extremely toxic,5
258,Compound 259,CCCCCCCCCc1ccc(O)cc1,6.2,4.685300000000004,99.51011590126248,220.182715388,220.356,196.164,69.80380000000005,10.413468921750844,11.639981912617824,16,Extremely toxic,5
163,Compound 164,c1ccc(-c2cccc(-c3ccccc3)n2)cc1,6.042,4.415600000000003,106.76523951257154,231.104799416,231.298,218.194,75.10900000000002,9.952767094965097,12.208896013370174,18,Extremely toxic,5
322,Compound 323,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,7.287,6.609000000000002,150.26150430563968,403.849895512,406.907,400.859,89.07960000000001,14.559595024731808,15.894823035455904,21,Extremely toxic,5
258,Compound 259,CCCCCCCCCc1ccc(O)cc1,6.2,4.685300000000004,99.51011590126248,220.182715388,220.356,196.164,69.80380000000005,10.413468921750844,11.639981912617824,16,Extremely toxic,5
12,Compound 13,CCCCCCCCCCc1ccc(N)cc1,6.575,4.952000000000004,106.4207149604758,233.214349864,233.399,206.183,77.16840000000005,11.25071237662706,12.347088693804372,17,Extremely toxic,5
87,Compound 88,O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl,6.087,3.4632000000000005,97.64715324514157,269.90018955200003,271.443,270.435,54.780800000000006,9.006450879128039,11.74855866551393,15,Extremely toxic,5
163,Compound 164,c1ccc(-c2cccc(-c3ccccc3)n2)cc1,6.042,4.415600000000003,106.76523951257154,231.104799416,231.298,218.194,75.10900000000002,9.952767094965097,12.208896013370174,18,Extremely toxic,5
12,Compound 13,CCCCCCCCCCc1ccc(N)cc1,6.575,4.952000000000004,106.4207149604758,233.214349864,233.399,206.183,77.16840000000005,11.25071237662706,12.347088693804372,17,Extremely toxic,5
203,Compound 204,c1ccc(SSc2ccccc2)cc1,6.298,4.486000000000002,92.13467946264116,218.02239232,218.346,208.266,64.59800000000003,9.22299243467944,9.639981912617824,14,Extremely toxic,5
121,Compound 122,CCO[P@@](=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,6.613,3.645100000000002,127.39170558095353,323.038115558,323.31000000000006,309.1980000000001,85.71140000000001,13.049851619140057,15.294682450997078,21,Extremely toxic,5
190,Compound 191,CCCCCCCCc1ccc(N)cc1,6.233,4.171800000000004,93.69083073168257,205.183049736,205.345,182.161,67.93440000000004,9.836498814253964,10.932875131431278,15,Extremely toxic,5
366,Compound 367,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,7.88,3.703300000000002,168.5250123387299,394.141638424,394.4230000000002,372.2470000000002,105.90450000000006,16.612261970670204,20.28372809251716,29,Extremely toxic,5
121,Compound 122,CCO[P@@](=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,6.613,3.645100000000002,127.39170558095353,323.038115558,323.31000000000006,309.1980000000001,85.71140000000001,13.049851619140057,15.294682450997078,21,Extremely toxic,5
44,Compound 45,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,6.0,4.9536,88.94773425390534,247.852088432,250.33900000000003,249.331,51.49200000000001,8.746817364328034,8.593858127134677,11,Extremely toxic,5
44,Compound 45,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,6.0,4.9536,88.94773425390534,247.852088432,250.33900000000003,249.331,51.49200000000001,8.746817364328034,8.593858127134677,11,Extremely toxic,5
12,Compound 13,CCCCCCCCCCc1ccc(N)cc1,6.575,4.952000000000004,106.4207149604758,233.214349864,233.399,206.183,77.16840000000005,11.25071237662706,12.347088693804372,17,Extremely toxic,5
58,Compound 59,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,7.388,6.113300000000004,163.07268718223784,390.07894986,391.2940000000001,371.1340000000002,103.30400000000002,16.12784172090901,18.733840039752497,26,Extremely toxic,5
171,Compound 172,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,6.462,4.7574,88.2744686679409,257.81311608,260.76200000000006,260.76200000000006,49.17000000000001,8.803360514166089,8.309401076758503,10,Extremely toxic,5
87,Compound 88,O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl,6.087,3.4632000000000005,97.64715324514157,269.90018955200003,271.443,270.435,54.780800000000006,9.006450879128039,11.74855866551393,15,Extremely toxic,5
163,Compound 164,c1ccc(-c2cccc(-c3ccccc3)n2)cc1,6.042,4.415600000000003,106.76523951257154,231.104799416,231.298,218.194,75.10900000000002,9.952767094965097,12.208896013370174,18,Extremely toxic,5
