,compound_id,smiles,pLC50,MolLogP,LabuteASA,MolMR,MolWt,ExactMolWt,Chi0v,HeavyAtomMolWt,Chi1v,Chi3v,Kappa1,HeavyAtomCount,Chi1,Chi0,NumValenceElectrons,Chi2v,BCUT2D_LOGPHI,AvgIpc,Chi4v,PEOE_VSA6,toxicity_category,toxicity_numeric
319,Compound 320,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,5.788,5.599500000000002,141.52894644095858,86.1928,370.49,367.909603308,13.735482844155378,361.4179999999999,7.451074755411022,4.258684609440004,16.224491773487685,20,9.248037131279782,14.966255326250886,106,7.37605930007274,2.488653534710927,2.3796126068069703,2.782805245919819,82.27016772500902,Highly toxic,4
367,Compound 368,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,5.29,3.7114,88.23293553141569,49.81160000000001,247.892,245.880890024,8.430000867110643,245.876,4.215000433555321,3.000332207481931,10.06347245409015,12,5.464101615137755,9.464101615137755,66,3.465000433555322,2.4813857366259064,2.0815718239857546,1.441224956235957,46.40375956093006,Highly toxic,4
251,Compound 252,CCCCCCCCCCCC#N,5.625,4.430880000000004,83.14619396766098,57.45700000000005,181.323,181.183049736,9.018281407365434,158.13899999999995,5.784266969529799,2.3921334847649,12.489999999999998,13,6.414213562373096,9.778174593052023,76,3.736541007754608,2.0938515292906312,2.1557102724831183,1.51471711328403,58.29031018309871,Highly toxic,4
295,Compound 296,CCCCCCCCCCCN,5.912,3.475900000000001,77.72856286880837,56.28140000000004,171.32799999999995,171.1986998,8.648418081055103,146.128,5.61535507165041,2.307677535825205,11.96,12,5.914213562373096,9.071067811865476,74,3.617102259341002,2.0825764222241294,2.098390961316241,1.4549977390772268,58.29031018309871,Highly toxic,4
319,Compound 320,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,5.788,5.599500000000002,141.52894644095858,86.1928,370.49,367.909603308,13.735482844155378,361.4179999999999,7.451074755411022,4.258684609440004,16.224491773487685,20,9.248037131279782,14.966255326250886,106,7.37605930007274,2.488653534710927,2.3796126068069703,2.782805245919819,82.27016772500902,Highly toxic,4
4,Compound 5,C#C[C@H](O)CCCCC,5.485,1.5608,57.08730497266109,38.98180000000001,126.199,126.104465068,5.9303412586254005,112.08699999999996,3.4509042305871973,1.273501277443943,8.52,9,4.308060412490447,7.112884175122364,52,2.1782463583885945,2.008956169625579,1.8853475857946644,0.671020066164233,25.685814764398287,Highly toxic,4
319,Compound 320,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,5.788,5.599500000000002,141.52894644095858,86.1928,370.49,367.909603308,13.735482844155378,361.4179999999999,7.451074755411022,4.258684609440004,16.224491773487685,20,9.248037131279782,14.966255326250886,106,7.37605930007274,2.488653534710927,2.3796126068069703,2.782805245919819,82.27016772500902,Highly toxic,4
338,Compound 339,O=C(Oc1ccccc1)c1ccccc1O,5.259,2.6114000000000006,92.92274052170428,59.50730000000003,214.22,214.06299418,8.459862599134318,204.14,4.824013105158359,2.07771754010336,10.235362076049029,16,7.770856947829095,11.380468888623982,80,3.2197211392002467,2.1817287880201057,2.305372790985952,1.296804828956263,30.33183534230805,Highly toxic,4
154,Compound 155,CCCCOC(=O)c1ccc(C(=O)OCCCC)cc1,5.674,3.600400000000003,119.63095892256436,76.82300000000005,278.348,278.151809184,12.185034925733245,256.172,7.129427617536365,2.818399458759239,16.215066079295156,20,9.685070510202191,14.794682450997078,110,4.556295432565379,2.08070036453684,2.4744931746618084,1.5274681689917475,26.689117645233267,Highly toxic,4
27,Compound 28,C=C[C@](C)(O)CC/C=C(/C)CCC=C(C)C,5.192,4.396300000000004,100.57386528502528,72.47680000000005,222.372,222.198365452,11.214798309001573,196.164,6.021483854112555,2.674287611099495,15.18,16,7.371009241333562,12.604448006685086,92,4.970598440547062,2.150988774652652,2.166501830661577,1.403428010735793,29.37426938064017,Highly toxic,4
4,Compound 5,C#C[C@H](O)CCCCC,5.485,1.5608,57.08730497266109,38.98180000000001,126.199,126.104465068,5.9303412586254005,112.08699999999996,3.4509042305871973,1.273501277443943,8.52,9,4.308060412490447,7.112884175122364,52,2.1782463583885945,2.008956169625579,1.8853475857946644,0.671020066164233,25.685814764398287,Highly toxic,4
54,Compound 55,O=Cc1cccc(Oc2ccc(Cl)c(Cl)c2)c1,5.95,4.598200000000002,108.7350392232716,68.36550000000003,267.111,265.990134856,10.2030855725001,259.0469999999999,5.625920181240378,2.859972364705013,11.960432307137278,17,8.185871848001627,12.25071237662706,86,4.182718462746074,2.289672789593838,2.34098048913478,1.615849896699984,35.33461391738825,Highly toxic,4
290,Compound 291,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,5.352,4.0058,83.43870177921967,48.14680000000001,231.893,229.885975404,8.06013754080031,229.877,4.068743904994968,2.63020361566808,9.269445438282649,11,5.036581260209189,8.593858127134677,60,3.3871132988916988,2.408832919592165,1.971898344382591,1.4640532430918096,46.40375956093006,Highly toxic,4
154,Compound 155,CCCCOC(=O)c1ccc(C(=O)OCCCC)cc1,5.674,3.600400000000003,119.63095892256436,76.82300000000005,278.348,278.151809184,12.185034925733245,256.172,7.129427617536365,2.818399458759239,16.215066079295156,20,9.685070510202191,14.794682450997078,110,4.556295432565379,2.08070036453684,2.4744931746618084,1.5274681689917475,26.689117645233267,Highly toxic,4
365,Compound 366,Clc1nc(Cl)c(Cl)c(Cl)c1Cl,5.728,4.348599999999999,88.16738223485183,49.287000000000006,251.327,248.8473374,8.616680690638367,251.327,4.281947143069162,2.9918337005721365,9.686206896551724,11,5.036581260209189,8.593858127134677,60,3.4852895875174426,2.37218890314472,1.971898344382591,1.4606871022463337,58.00469945116258,Highly toxic,4
295,Compound 296,CCCCCCCCCCCN,5.912,3.475900000000001,77.72856286880837,56.28140000000004,171.32799999999995,171.1986998,8.648418081055103,146.128,5.61535507165041,2.307677535825205,11.96,12,5.914213562373096,9.071067811865476,74,3.617102259341002,2.0825764222241294,2.098390961316241,1.4549977390772268,58.29031018309871,Highly toxic,4
102,Compound 103,O=Cc1cc(Br)cc(Br)c1O,5.518,2.7297,80.48719629741608,48.89430000000001,279.915,277.85780356799995,8.515434717780561,275.88300000000004,4.366645743243491,2.246952739596416,8.743896713615024,11,5.147065707741407,8.430721420318147,58,3.713309479340608,2.297598503466008,1.964323840076745,1.9340043106938567,15.929943897949348,Highly toxic,4
158,Compound 159,C=CCCCCCCC=C,5.678,3.6990000000000025,64.64452399303052,48.09600000000003,138.254,138.140850576,6.811554787871632,120.10999999999996,4.132993161855452,1.5664965809277258,9.48,10,4.914213562373096,7.656854249492381,58,2.5689141007523464,2.046021047170399,1.9671544718900456,0.9309036597828992,24.99368345951978,Highly toxic,4
158,Compound 159,C=CCCCCCCC=C,5.678,3.6990000000000025,64.64452399303052,48.09600000000003,138.254,138.140850576,6.811554787871632,120.10999999999996,4.132993161855452,1.5664965809277258,9.48,10,4.914213562373096,7.656854249492381,58,2.5689141007523464,2.046021047170399,1.9671544718900456,0.9309036597828992,24.99368345951978,Highly toxic,4
290,Compound 291,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,5.352,4.0058,83.43870177921967,48.14680000000001,231.893,229.885975404,8.06013754080031,229.877,4.068743904994968,2.63020361566808,9.269445438282649,11,5.036581260209189,8.593858127134677,60,3.3871132988916988,2.408832919592165,1.971898344382591,1.4640532430918096,46.40375956093006,Highly toxic,4
151,Compound 152,CCCCOC(=O)c1ccccc1C(=O)OCCCC,5.445,3.600400000000003,119.63095892256436,76.82300000000005,278.348,278.151809184,12.185034925733245,256.172,7.135410681680073,2.8289865989409635,16.215066079295156,20,9.7019072626078,14.794682450997078,110,4.524528945358464,2.123233207478564,2.472514632476845,1.6130257701644912,38.821851782156486,Highly toxic,4
309,Compound 310,O=Cc1cccc(C(F)(F)F)c1,5.275,2.517900000000001,66.81941565711266,36.83150000000001,174.12099999999998,174.02924944,5.928893055439673,169.08099999999996,3.162691309550088,1.3500369401486685,8.773632958801498,12,5.537023368100676,9.19023444431199,64,2.241072990862488,2.285714712123296,2.0317440654773646,0.7883023626235253,12.13273413692322,Highly toxic,4
365,Compound 366,Clc1nc(Cl)c(Cl)c(Cl)c1Cl,5.728,4.348599999999999,88.16738223485183,49.287000000000006,251.327,248.8473374,8.616680690638367,251.327,4.281947143069162,2.9918337005721365,9.686206896551724,11,5.036581260209189,8.593858127134677,60,3.4852895875174426,2.37218890314472,1.971898344382591,1.4606871022463337,58.00469945116258,Highly toxic,4
309,Compound 310,O=Cc1cccc(C(F)(F)F)c1,5.275,2.517900000000001,66.81941565711266,36.83150000000001,174.12099999999998,174.02924944,5.928893055439673,169.08099999999996,3.162691309550088,1.3500369401486685,8.773632958801498,12,5.537023368100676,9.19023444431199,64,2.241072990862488,2.285714712123296,2.0317440654773646,0.7883023626235253,12.13273413692322,Highly toxic,4
87,Compound 88,O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl,6.087,3.4632000000000005,97.64715324514157,54.780800000000006,271.443,269.90018955200003,9.006450879128039,270.435,4.455700736571329,2.421092447718433,11.961994240460765,15,6.857948465255108,11.74855866551393,80,3.557992957297934,2.430712476076068,1.992782968464586,1.9439280212584729,34.802819670697545,Extremely toxic,5
322,Compound 323,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,7.287,6.609000000000002,150.26150430563968,89.07960000000001,406.907,403.849895512,14.559595024731808,400.859,7.710701172148804,5.063169629610222,17.1388771933375,21,9.734958562966852,15.894823035455904,112,6.5242166552389,2.4404272052358724,2.4231059252326683,3.195994779604855,69.60563934139509,Extremely toxic,5
190,Compound 191,CCCCCCCCc1ccc(N)cc1,6.233,4.171800000000004,93.69083073168257,67.93440000000004,205.345,205.183049736,9.836498814253964,182.161,6.170702511420552,2.7987244167365315,12.091326676176887,15,7.325698502695489,10.932875131431278,84,4.259348576763564,2.10928435351338,2.2571220027383974,1.7937582736921909,51.16057945124388,Extremely toxic,5
121,Compound 122,CCO[P@@](=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,6.613,3.645100000000002,127.39170558095353,85.71140000000001,323.31000000000006,323.038115558,13.049851619140057,309.1980000000001,8.930145218778028,5.7967891809162495,15.635307117817408,21,10.048660601927535,15.294682450997078,110,7.487346599639743,2.4714179937776675,2.4871626389651977,4.224820102279621,18.19910120538483,Extremely toxic,5
87,Compound 88,O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl,6.087,3.4632000000000005,97.64715324514157,54.780800000000006,271.443,269.90018955200003,9.006450879128039,270.435,4.455700736571329,2.421092447718433,11.961994240460765,15,6.857948465255108,11.74855866551393,80,3.557992957297934,2.430712476076068,1.992782968464586,1.9439280212584729,34.802819670697545,Extremely toxic,5
190,Compound 191,CCCCCCCCc1ccc(N)cc1,6.233,4.171800000000004,93.69083073168257,67.93440000000004,205.345,205.183049736,9.836498814253964,182.161,6.170702511420552,2.7987244167365315,12.091326676176887,15,7.325698502695489,10.932875131431278,84,4.259348576763564,2.10928435351338,2.2571220027383974,1.7937582736921909,51.16057945124388,Extremely toxic,5
190,Compound 191,CCCCCCCCc1ccc(N)cc1,6.233,4.171800000000004,93.69083073168257,67.93440000000004,205.345,205.183049736,9.836498814253964,182.161,6.170702511420552,2.7987244167365315,12.091326676176887,15,7.325698502695489,10.932875131431278,84,4.259348576763564,2.10928435351338,2.2571220027383974,1.7937582736921909,51.16057945124388,Extremely toxic,5
49,Compound 50,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,7.751,5.1520000000000055,149.2417651062343,97.94400000000007,338.44700000000006,338.188194692,15.412461125660943,312.23900000000003,8.795486213819261,4.987841258979596,17.530378388497176,25,11.875047228991528,18.026733258565955,132,7.760192075420497,2.5940621203169987,2.9018635627861635,3.433908458033573,55.82843437859245,Extremely toxic,5
121,Compound 122,CCO[P@@](=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,6.613,3.645100000000002,127.39170558095353,85.71140000000001,323.31000000000006,323.038115558,13.049851619140057,309.1980000000001,8.930145218778028,5.7967891809162495,15.635307117817408,21,10.048660601927535,15.294682450997078,110,7.487346599639743,2.4714179937776675,2.4871626389651977,4.224820102279621,18.19910120538483,Extremely toxic,5
44,Compound 45,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,6.0,4.9536,88.94773425390534,51.49200000000001,250.33900000000003,247.852088432,8.746817364328034,249.331,4.41208381675883,3.204463155287838,9.755689802913452,11,5.036581260209189,8.593858127134677,60,3.73045321065556,2.3951702043152907,1.971898344382591,1.6538552962920416,58.00469945116258,Extremely toxic,5
22,Compound 23,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,6.161,5.420300000000004,127.0745328963102,87.30400000000003,342.875,341.973857062,14.396986820948198,326.74700000000007,11.106081449428483,9.15103391905082,16.833248136315227,18,8.593465455661859,13.432875131431278,102,11.288624818359429,2.6149125717399304,2.321791854313496,8.210183290304377,22.982664686345675,Extremely toxic,5
203,Compound 204,c1ccc(SSc2ccccc2)cc1,6.298,4.486000000000002,92.13467946264116,64.59800000000003,218.346,218.02239232,9.22299243467944,208.266,6.546112076437506,4.137792191860549,9.685764820975937,14,6.949489742783179,9.639981912617824,70,5.068914100752347,2.3606778323460147,2.292487573114937,3.021285539950945,57.9859983635431,Extremely toxic,5
75,Compound 76,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,6.042,4.718100000000002,125.74118203040852,77.43200000000002,350.591,348.926283882,13.63158821342878,339.50300000000004,8.707427315056757,4.972432894378644,16.44437737901033,18,8.414832660707775,13.759148545064338,102,7.029481865631415,2.5053399141023007,2.261184336373165,3.5945294102959977,34.802819670697545,Extremely toxic,5
22,Compound 23,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,6.161,5.420300000000004,127.0745328963102,87.30400000000003,342.875,341.973857062,14.396986820948198,326.74700000000007,11.106081449428483,9.15103391905082,16.833248136315227,18,8.593465455661859,13.432875131431278,102,11.288624818359429,2.6149125717399304,2.321791854313496,8.210183290304377,22.982664686345675,Extremely toxic,5
12,Compound 13,CCCCCCCCCCc1ccc(N)cc1,6.575,4.952000000000004,106.4207149604758,77.16840000000005,233.399,233.214349864,11.25071237662706,206.183,7.1707025114205525,3.2987244167365315,14.082421972534332,17,8.32569850269549,12.347088693804372,96,4.966455357950113,2.119787896661673,2.34757494501059,2.147311664285464,64.00222269709592,Extremely toxic,5
203,Compound 204,c1ccc(SSc2ccccc2)cc1,6.298,4.486000000000002,92.13467946264116,64.59800000000003,218.346,218.02239232,9.22299243467944,208.266,6.546112076437506,4.137792191860549,9.685764820975937,14,6.949489742783179,9.639981912617824,70,5.068914100752347,2.3606778323460147,2.292487573114937,3.021285539950945,57.9859983635431,Extremely toxic,5
203,Compound 204,c1ccc(SSc2ccccc2)cc1,6.298,4.486000000000002,92.13467946264116,64.59800000000003,218.346,218.02239232,9.22299243467944,208.266,6.546112076437506,4.137792191860549,9.685764820975937,14,6.949489742783179,9.639981912617824,70,5.068914100752347,2.3606778323460147,2.292487573114937,3.021285539950945,57.9859983635431,Extremely toxic,5
366,Compound 367,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,7.88,3.703300000000002,168.5250123387299,105.90450000000006,394.4230000000002,394.141638424,16.612261970670204,372.2470000000002,9.589667347839418,5.868992035867299,17.915323827400545,29,14.011570350697118,20.28372809251716,150,7.630152923917931,2.49356495463969,3.1741309615100644,4.340795781794268,6.578935683598497,Extremely toxic,5
171,Compound 172,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,6.462,4.7574,88.2744686679409,49.17000000000001,260.76200000000006,257.81311608,8.803360514166089,260.76200000000006,4.151680257083045,2.5200629214136185,11.22,10,4.464101615137755,8.309401076758503,58,3.803501123769649,2.3181927474437725,1.840619151540748,0.9263304976140632,69.60563934139509,Extremely toxic,5
329,Compound 330,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,6.72,5.204700000000001,111.56337489989976,66.60679999999999,488.593,483.5944251520001,13.267018656119614,487.585,6.633509328059807,7.238052553999601,11.49451564828614,12,5.464101615137755,9.464101615137755,66,5.883509328059807,2.472442847794922,2.0815718239857546,3.6190262769998,0.0,Extremely toxic,5
322,Compound 323,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,7.287,6.609000000000002,150.26150430563968,89.07960000000001,406.907,403.849895512,14.559595024731808,400.859,7.710701172148804,5.063169629610222,17.1388771933375,21,9.734958562966852,15.894823035455904,112,6.5242166552389,2.4404272052358724,2.4231059252326683,3.195994779604855,69.60563934139509,Extremely toxic,5
322,Compound 323,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,7.287,6.609000000000002,150.26150430563968,89.07960000000001,406.907,403.849895512,14.559595024731808,400.859,7.710701172148804,5.063169629610222,17.1388771933375,21,9.734958562966852,15.894823035455904,112,6.5242166552389,2.4404272052358724,2.4231059252326683,3.195994779604855,69.60563934139509,Extremely toxic,5
203,Compound 204,c1ccc(SSc2ccccc2)cc1,6.298,4.486000000000002,92.13467946264116,64.59800000000003,218.346,218.02239232,9.22299243467944,208.266,6.546112076437506,4.137792191860549,9.685764820975937,14,6.949489742783179,9.639981912617824,70,5.068914100752347,2.3606778323460147,2.292487573114937,3.021285539950945,57.9859983635431,Extremely toxic,5
44,Compound 45,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,6.0,4.9536,88.94773425390534,51.49200000000001,250.33900000000003,247.852088432,8.746817364328034,249.331,4.41208381675883,3.204463155287838,9.755689802913452,11,5.036581260209189,8.593858127134677,60,3.73045321065556,2.3951702043152907,1.971898344382591,1.6538552962920416,58.00469945116258,Extremely toxic,5
58,Compound 59,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,7.388,6.113300000000004,163.07268718223784,103.30400000000002,391.2940000000001,390.07894986,16.12784172090901,371.1340000000002,9.146036537758294,4.980589117512197,18.81019555142571,26,12.375047228991528,18.733840039752497,136,7.959229214049754,2.597261669219844,3.132898182797524,3.413744050712753,67.38118952215433,Extremely toxic,5
87,Compound 88,O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl,6.087,3.4632000000000005,97.64715324514157,54.780800000000006,271.443,269.90018955200003,9.006450879128039,270.435,4.455700736571329,2.421092447718433,11.961994240460765,15,6.857948465255108,11.74855866551393,80,3.557992957297934,2.430712476076068,1.992782968464586,1.9439280212584729,34.802819670697545,Extremely toxic,5
163,Compound 164,c1ccc(-c2cccc(-c3ccccc3)n2)cc1,6.042,4.415600000000003,106.76523951257154,75.10900000000002,231.298,231.104799416,9.952767094965097,218.194,6.012597736402169,2.888201158422872,10.725684553830362,18,8.932652990377573,12.208896013370174,86,4.14011845159903,2.214348768661774,2.492239052707506,1.9740843628489864,66.73003775307771,Extremely toxic,5
87,Compound 88,O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl,6.087,3.4632000000000005,97.64715324514157,54.780800000000006,271.443,269.90018955200003,9.006450879128039,270.435,4.455700736571329,2.421092447718433,11.961994240460765,15,6.857948465255108,11.74855866551393,80,3.557992957297934,2.430712476076068,1.992782968464586,1.9439280212584729,34.802819670697545,Extremely toxic,5
49,Compound 50,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,7.751,5.1520000000000055,149.2417651062343,97.94400000000007,338.44700000000006,338.188194692,15.412461125660943,312.23900000000003,8.795486213819261,4.987841258979596,17.530378388497176,25,11.875047228991528,18.026733258565955,132,7.760192075420497,2.5940621203169987,2.9018635627861635,3.433908458033573,55.82843437859245,Extremely toxic,5
265,Compound 266,CCCCCCCCCCCCCN,6.484,4.256100000000004,90.4584470976016,65.51540000000006,199.38199999999995,199.229999928,10.062631643428196,170.14999999999995,6.615355071650409,2.8076775358252046,13.96,14,6.914213562373096,10.485281374238571,86,4.324209040527549,2.1022777919565963,2.209692218593626,1.8085511296705008,71.13195342895074,Extremely toxic,5
163,Compound 164,c1ccc(-c2cccc(-c3ccccc3)n2)cc1,6.042,4.415600000000003,106.76523951257154,75.10900000000002,231.298,231.104799416,9.952767094965097,218.194,6.012597736402169,2.888201158422872,10.725684553830362,18,8.932652990377573,12.208896013370174,86,4.14011845159903,2.214348768661774,2.492239052707506,1.9740843628489864,66.73003775307771,Extremely toxic,5
22,Compound 23,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,6.161,5.420300000000004,127.0745328963102,87.30400000000003,342.875,341.973857062,14.396986820948198,326.74700000000007,11.106081449428483,9.15103391905082,16.833248136315227,18,8.593465455661859,13.432875131431278,102,11.288624818359429,2.6149125717399304,2.321791854313496,8.210183290304377,22.982664686345675,Extremely toxic,5
322,Compound 323,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,7.287,6.609000000000002,150.26150430563968,89.07960000000001,406.907,403.849895512,14.559595024731808,400.859,7.710701172148804,5.063169629610222,17.1388771933375,21,9.734958562966852,15.894823035455904,112,6.5242166552389,2.4404272052358724,2.4231059252326683,3.195994779604855,69.60563934139509,Extremely toxic,5
87,Compound 88,O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl,6.087,3.4632000000000005,97.64715324514157,54.780800000000006,271.443,269.90018955200003,9.006450879128039,270.435,4.455700736571329,2.421092447718433,11.961994240460765,15,6.857948465255108,11.74855866551393,80,3.557992957297934,2.430712476076068,1.992782968464586,1.9439280212584729,34.802819670697545,Extremely toxic,5
203,Compound 204,c1ccc(SSc2ccccc2)cc1,6.298,4.486000000000002,92.13467946264116,64.59800000000003,218.346,218.02239232,9.22299243467944,208.266,6.546112076437506,4.137792191860549,9.685764820975937,14,6.949489742783179,9.639981912617824,70,5.068914100752347,2.3606778323460147,2.292487573114937,3.021285539950945,57.9859983635431,Extremely toxic,5
121,Compound 122,CCO[P@@](=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,6.613,3.645100000000002,127.39170558095353,85.71140000000001,323.31000000000006,323.038115558,13.049851619140057,309.1980000000001,8.930145218778028,5.7967891809162495,15.635307117817408,21,10.048660601927535,15.294682450997078,110,7.487346599639743,2.4714179937776675,2.4871626389651977,4.224820102279621,18.19910120538483,Extremely toxic,5
322,Compound 323,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,7.287,6.609000000000002,150.26150430563968,89.07960000000001,406.907,403.849895512,14.559595024731808,400.859,7.710701172148804,5.063169629610222,17.1388771933375,21,9.734958562966852,15.894823035455904,112,6.5242166552389,2.4404272052358724,2.4231059252326683,3.195994779604855,69.60563934139509,Extremely toxic,5
44,Compound 45,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,6.0,4.9536,88.94773425390534,51.49200000000001,250.33900000000003,247.852088432,8.746817364328034,249.331,4.41208381675883,3.204463155287838,9.755689802913452,11,5.036581260209189,8.593858127134677,60,3.73045321065556,2.3951702043152907,1.971898344382591,1.6538552962920416,58.00469945116258,Extremely toxic,5
265,Compound 266,CCCCCCCCCCCCCN,6.484,4.256100000000004,90.4584470976016,65.51540000000006,199.38199999999995,199.229999928,10.062631643428196,170.14999999999995,6.615355071650409,2.8076775358252046,13.96,14,6.914213562373096,10.485281374238571,86,4.324209040527549,2.1022777919565963,2.209692218593626,1.8085511296705008,71.13195342895074,Extremely toxic,5
366,Compound 367,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,7.88,3.703300000000002,168.5250123387299,105.90450000000006,394.4230000000002,394.141638424,16.612261970670204,372.2470000000002,9.589667347839418,5.868992035867299,17.915323827400545,29,14.011570350697118,20.28372809251716,150,7.630152923917931,2.49356495463969,3.1741309615100644,4.340795781794268,6.578935683598497,Extremely toxic,5
49,Compound 50,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,7.751,5.1520000000000055,149.2417651062343,97.94400000000007,338.44700000000006,338.188194692,15.412461125660943,312.23900000000003,8.795486213819261,4.987841258979596,17.530378388497176,25,11.875047228991528,18.026733258565955,132,7.760192075420497,2.5940621203169987,2.9018635627861635,3.433908458033573,55.82843437859245,Extremely toxic,5
121,Compound 122,CCO[P@@](=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,6.613,3.645100000000002,127.39170558095353,85.71140000000001,323.31000000000006,323.038115558,13.049851619140057,309.1980000000001,8.930145218778028,5.7967891809162495,15.635307117817408,21,10.048660601927535,15.294682450997078,110,7.487346599639743,2.4714179937776675,2.4871626389651977,4.224820102279621,18.19910120538483,Extremely toxic,5
49,Compound 50,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,7.751,5.1520000000000055,149.2417651062343,97.94400000000007,338.44700000000006,338.188194692,15.412461125660943,312.23900000000003,8.795486213819261,4.987841258979596,17.530378388497176,25,11.875047228991528,18.026733258565955,132,7.760192075420497,2.5940621203169987,2.9018635627861635,3.433908458033573,55.82843437859245,Extremely toxic,5
22,Compound 23,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,6.161,5.420300000000004,127.0745328963102,87.30400000000003,342.875,341.973857062,14.396986820948198,326.74700000000007,11.106081449428483,9.15103391905082,16.833248136315227,18,8.593465455661859,13.432875131431278,102,11.288624818359429,2.6149125717399304,2.321791854313496,8.210183290304377,22.982664686345675,Extremely toxic,5
75,Compound 76,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,6.042,4.718100000000002,125.74118203040852,77.43200000000002,350.591,348.926283882,13.63158821342878,339.50300000000004,8.707427315056757,4.972432894378644,16.44437737901033,18,8.414832660707775,13.759148545064338,102,7.029481865631415,2.5053399141023007,2.261184336373165,3.5945294102959977,34.802819670697545,Extremely toxic,5
171,Compound 172,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,6.462,4.7574,88.2744686679409,49.17000000000001,260.76200000000006,257.81311608,8.803360514166089,260.76200000000006,4.151680257083045,2.5200629214136185,11.22,10,4.464101615137755,8.309401076758503,58,3.803501123769649,2.3181927474437725,1.840619151540748,0.9263304976140632,69.60563934139509,Extremely toxic,5
49,Compound 50,CC(C)=C[C@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,7.751,5.1520000000000055,149.2417651062343,97.94400000000007,338.44700000000006,338.188194692,15.412461125660943,312.23900000000003,8.795486213819261,4.987841258979596,17.530378388497176,25,11.875047228991528,18.026733258565955,132,7.760192075420497,2.5940621203169987,2.9018635627861635,3.433908458033573,55.82843437859245,Extremely toxic,5
203,Compound 204,c1ccc(SSc2ccccc2)cc1,6.298,4.486000000000002,92.13467946264116,64.59800000000003,218.346,218.02239232,9.22299243467944,208.266,6.546112076437506,4.137792191860549,9.685764820975937,14,6.949489742783179,9.639981912617824,70,5.068914100752347,2.3606778323460147,2.292487573114937,3.021285539950945,57.9859983635431,Extremely toxic,5
22,Compound 23,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,6.161,5.420300000000004,127.0745328963102,87.30400000000003,342.875,341.973857062,14.396986820948198,326.74700000000007,11.106081449428483,9.15103391905082,16.833248136315227,18,8.593465455661859,13.432875131431278,102,11.288624818359429,2.6149125717399304,2.321791854313496,8.210183290304377,22.982664686345675,Extremely toxic,5
